instrument_name,date,expiry,strike,option_type,spot,bid_price,ask_price,mark_price,mark_iv,price_btc,price_usd,open_interest,volume_24h,time_to_expiry,iv,delta
BTC-30JAN26-90000-P,2026-01-18 06:52:17.244603,2026-01-30,90000.0,put,95147.53,0.008,0.0085,0.00849424,39.44,0.00849424,808.2059552272,2329.6,0,0.030136986301369864,0.3944,-0.1986172412833555
BTC-6FEB26-100000-P,2026-01-18 06:52:17.244610,2026-02-06,100000.0,put,95147.53,0.0625,0.0655,0.06394128,36.41,0.06394128,6083.8548570384,0.0,0,0.049315068493150684,0.3641,-0.7172737102761919
BTC-19JAN26-90000-C,2026-01-18 06:52:17.244617,2026-01-19,90000.0,call,95147.53,0.053,0.0555,0.05445467,53.62,0.05445467,5181.227347465099,0.0,0,0.0,0.5362,
BTC-30JAN26-160000-P,2026-01-18 06:52:17.244624,2026-01-30,160000.0,put,95147.53,0.6775,0.683,0.67975048,74.51,0.67975048,64676.579188314405,2.2,0,0.030136986301369864,0.7451000000000001,-0.9999614876693166
BTC-30JAN26-124000-C,2026-01-18 06:52:17.244631,2026-01-30,124000.0,call,95147.53,0.0,0.0003,0.00014328,54.86,0.00014328,13.632738098399999,226.4,0,0.030136986301369864,0.5486,0.0031345007504724577
BTC-27MAR26-20000-P,2026-01-18 06:52:17.244639,2026-03-27,20000.0,put,95147.53,0.0,0.0001,6.67e-06,100.07,6.67e-06,0.6346340251,2351.1,0,0.18356164383561643,1.0007,-5.8524985482942955e-05
BTC-27MAR26-82000-C,2026-01-18 06:52:17.244646,2026-03-27,82000.0,call,95147.53,0.1635,0.1665,0.16489446,43.17,0.16489446,15689.300579683799,4.1,0,0.18356164383561643,0.43170000000000003,0.8150061027786125
BTC-26JUN26-320000-C,2026-01-18 06:52:17.244653,2026-06-26,320000.0,call,95147.53,0.0002,0.0005,0.00032353,61.1,0.00032353,30.7830803809,184.3,0,0.4328767123287671,0.611,0.002430031785271277
BTC-19JAN26-93000-C,2026-01-18 06:52:17.244660,2026-01-19,93000.0,call,95147.53,0.023,0.0245,0.02378591,36.39,0.02378591,2263.1705853023,52.4,0,0.0,0.3639,
BTC-25SEP26-90000-P,2026-01-18 06:52:17.244668,2026-09-25,90000.0,put,95147.53,0.106,0.1085,0.10739004,46.78,0.10739004,10217.8970526012,540.6,0,0.6821917808219178,0.4678,-0.3680061591514331
BTC-19JAN26-90000-P,2026-01-18 06:52:17.244675,2026-01-19,90000.0,put,95147.53,0.0002,0.0003,0.00027869,53.62,0.00027869,26.5166651357,78.4,0,0.0,0.5362,
BTC-25SEP26-320000-P,2026-01-18 06:52:17.244682,2026-09-25,320000.0,put,95147.53,2.2285,2.2695,2.24818618,56.2,2.24818618,213909.36200713538,0.0,0,0.6821917808219178,0.562,-0.9913640496423943
BTC-27FEB26-150000-P,2026-01-18 06:52:17.244689,2026-02-27,150000.0,put,95147.53,0.567,0.5735,0.56990631,52.2,0.56990631,54225.1777279143,0.0,0,0.10684931506849316,0.522,-0.9950953255475383
BTC-26JUN26-140000-P,2026-01-18 06:52:17.244697,2026-06-26,140000.0,put,95147.53,0.451,0.4625,0.45620478,43.4,0.45620478,43406.7579911934,23.1,0,0.4328767123287671,0.434,-0.886819587418455
BTC-20JAN26-91000-C,2026-01-18 06:52:17.244706,2026-01-20,91000.0,call,95147.53,0.0435,0.0455,0.04477879,41.67,0.04477879,4260.5912648887,0.0,0,0.0027397260273972603,0.4167,0.9800277725087008
BTC-30JAN26-130000-P,2026-01-18 06:52:17.244713,2026-01-30,130000.0,put,95147.53,0.363,0.3675,0.36483535,56.38,0.36483535,34713.1824091855,25.2,0,0.030136986301369864,0.5638000000000001,-0.9991548547088739
BTC-19JAN26-95000-P,2026-01-18 06:52:17.244720,2026-01-19,95000.0,put,95147.53,0.005,0.0055,0.00524342,28.21,0.00524342,498.89846175260004,143.6,0,0.0,0.2821,
BTC-26JUN26-155000-P,2026-01-18 06:52:17.244728,2026-06-26,155000.0,put,95147.53,0.597,0.6095,0.60294146,44.66,0.60294146,57368.3906535938,1.8,0,0.4328767123287671,0.44659999999999994,-0.9349715787685556
BTC-27FEB26-98000-C,2026-01-18 06:52:17.244736,2026-02-27,98000.0,call,95147.53,0.0385,0.0395,0.03897846,37.91,0.03897846,3708.7041922037997,1166.7,0,0.10684931506849316,0.3791,0.4299853420417348
BTC-18JAN26-94000-P,2026-01-18 06:52:17.244743,2026-01-18,94000.0,put,95147.53,0.0,0.0001,1e-08,25.82,1e-08,0.0009514753,425.8,0,-0.0027397260273972603,0.2582,
BTC-30JAN26-130000-C,2026-01-18 06:52:17.244750,2026-01-30,130000.0,call,95147.53,0.0,0.0002,4.02e-05,56.38,4.02e-05,3.824930706,1936.6,0,0.030136986301369864,0.5638000000000001,0.0008451452911261609
BTC-21JAN26-94000-P,2026-01-18 06:52:17.244757,2026-01-21,94000.0,put,95147.53,0.007,0.0075,0.00726579,34.39,0.00726579,691.3219719987001,8.6,0,0.005479452054794521,0.3439,-0.31228758190904055
BTC-30JAN26-110000-P,2026-01-18 06:52:17.244764,2026-01-30,110000.0,put,95147.53,0.154,0.158,0.1556202,40.84,0.1556202,14806.877648105998,742.8,0,0.030136986301369864,0.40840000000000004,-0.9778089692311138
BTC-26JUN26-80000-C,2026-01-18 06:52:17.244779,2026-06-26,80000.0,call,95147.53,0.22,0.2225,0.22150099,46.6,0.22150099,21075.2720910547,57.1,0,0.4328767123287671,0.466,0.7638889236575681
BTC-26JUN26-250000-P,2026-01-18 06:52:17.244787,2026-06-26,250000.0,put,95147.53,1.561,1.5835,1.57179037,55.11,1.57179037,149551.9713832861,0.0,0,0.4328767123287671,0.5511,-0.9934856127288161
BTC-27MAR26-104000-C,2026-01-18 06:52:17.244795,2026-03-27,104000.0,call,95147.53,0.036,0.037,0.03670729,39.46,0.03670729,3492.6079764936994,109.5,0,0.18356164383561643,0.3946,0.3293614755663476
BTC-20JAN26-102000-P,2026-01-18 06:52:17.244804,2026-01-20,102000.0,put,95147.53,0.071,0.0735,0.07205572,43.58,0.07205572,6855.9237803716005,0.0,0,0.0027397260273972603,0.43579999999999997,-0.9988065871291838
BTC-25SEP26-30000-C,2026-01-18 06:52:17.244812,2026-09-25,30000.0,call,95147.53,0.6965,0.6985,0.69766718,68.88,0.69766718,66381.3089390654,97.3,0,0.6821917808219178,0.6888,0.9896466647567448
BTC-27FEB26-92000-P,2026-01-18 06:52:17.244819,2026-02-27,92000.0,put,95147.53,0.0335,0.0345,0.03401394,38.97,0.03401394,3236.3423765682,1873.1,0,0.10684931506849316,0.3897,-0.37154081696429736
BTC-26JUN26-115000-P,2026-01-18 06:52:17.244826,2026-06-26,115000.0,put,95147.53,0.231,0.2395,0.23502758,42.93,0.23502758,22362.2937188774,125.9,0,0.4328767123287671,0.4293,-0.7018399982010551
BTC-27MAR26-84000-P,2026-01-18 06:52:17.244833,2026-03-27,84000.0,put,95147.53,0.023,0.024,0.02352,42.65,0.02352,2237.8699056,285.7,0,0.18356164383561643,0.4265,-0.21966948839637512
BTC-20JAN26-98000-C,2026-01-18 06:52:17.244841,2026-01-20,98000.0,call,95147.53,0.0015,0.0018,0.00165401,34.39,0.00165401,157.3749660953,110.7,0,0.0027397260273972603,0.3439,0.05134010047315617
BTC-26JUN26-190000-P,2026-01-18 06:52:17.244848,2026-06-26,190000.0,put,95147.53,0.9495,0.9655,0.95669554,48.14,0.95669554,91027.2175930162,0.4,0,0.4328767123287671,0.4814,-0.9785760347601783
BTC-19JAN26-102000-C,2026-01-18 06:52:17.244855,2026-01-19,102000.0,call,95147.53,0.0,0.0001,2.298e-05,47.05,2.298e-05,2.1864902394,78.1,0,0.0,0.4705,
BTC-27MAR26-92000-P,2026-01-18 06:52:17.244863,2026-03-27,92000.0,put,95147.53,0.049,0.05,0.04945502,40.54,0.04945502,4705.5229991006,487.9,0,0.18356164383561643,0.4054,-0.38953785426946685
BTC-23JAN26-102000-C,2026-01-18 06:52:17.244869,2026-01-23,102000.0,call,95147.53,0.001,0.0011,0.00104149,36.77,0.00104149,99.0952010197,433.4,0,0.010958904109589041,0.3677,0.036932918671026084
BTC-25SEP26-170000-C,2026-01-18 06:52:17.244878,2026-09-25,170000.0,call,95147.53,0.016,0.0175,0.01674359,45.92,0.01674359,1593.1112318327,175.4,0,0.6821917808219178,0.4592,0.09003048153373078
BTC-25DEC26-60000-C,2026-01-18 06:52:17.244885,2026-12-25,60000.0,call,95147.53,0.4275,0.4355,0.43200524,53.16,0.43200524,41104.2315330572,6.0,0,0.9315068493150684,0.5316,0.875997717945679
BTC-26JUN26-50000-C,2026-01-18 06:52:17.244892,2026-06-26,50000.0,call,95147.53,0.4895,0.4915,0.49080292,59.12,0.49080292,46698.6855547876,17.3,0,0.4328767123287671,0.5912,0.9677429383979779
BTC-25SEP26-190000-P,2026-01-18 06:52:17.244900,2026-09-25,190000.0,put,95147.53,0.9275,0.9495,0.937535,46.78,0.937535,89204.13953854999,0.0,0,0.6821917808219178,0.4678,-0.9448394219928579
BTC-30JAN26-91000-C,2026-01-18 06:52:17.244907,2026-01-30,91000.0,call,95147.53,0.054,0.0565,0.05518737,38.46,0.05518737,5250.9419426961,107.3,0,0.030136986301369864,0.3846,0.7583234304075992
BTC-21JAN26-99000-P,2026-01-18 06:52:17.244915,2026-01-21,99000.0,put,95147.53,0.0405,0.0435,0.04189506,34.66,0.04189506,3986.2114782017998,0.0,0,0.005479452054794521,0.34659999999999996,-0.9375093487300155
BTC-27FEB26-125000-P,2026-01-18 06:52:17.244922,2026-02-27,125000.0,put,95147.53,0.307,0.3125,0.30957698,41.81,0.30957698,29455.4849918594,1.0,0,0.10684931506849316,0.4181,-0.9730954763691374
BTC-30JAN26-84000-C,2026-01-18 06:52:17.244929,2026-01-30,84000.0,call,95147.53,0.1195,0.1215,0.1204307,46.1,0.1204307,11458.683641171,283.4,0,0.030136986301369864,0.461,0.9448767269662982
BTC-26JUN26-250000-C,2026-01-18 06:52:17.244937,2026-06-26,250000.0,call,95147.53,0.0007,0.001,0.00085386,55.11,0.00085386,81.2426699658,193.8,0,0.4328767123287671,0.5511,0.006514387271183892
BTC-6FEB26-94000-P,2026-01-18 06:52:17.244945,2026-02-06,94000.0,put,95147.53,0.0265,0.0275,0.02707543,37.13,0.02707543,2576.1602881879003,25.5,0,0.049315068493150684,0.3713,-0.4252873087587249
BTC-18JAN26-93000-C,2026-01-18 06:52:17.244952,2026-01-18,93000.0,call,95147.53,0.0215,0.0235,0.02257423,37.5,0.02257423,2147.8822261519,0.0,0,-0.0027397260273972603,0.375,
BTC-27MAR26-230000-C,2026-01-18 06:52:17.244959,2026-03-27,230000.0,call,95147.53,0.0,0.0002,6.238e-05,62.18,6.238e-05,5.9353029214,177.9,0,0.18356164383561643,0.6218,0.0007363904265468894
BTC-27MAR26-120000-P,2026-01-18 06:52:17.244967,2026-03-27,120000.0,put,95147.53,0.256,0.2625,0.25894228,40.07,0.25894228,24637.718354568402,197.1,0,0.18356164383561643,0.4007,-0.8972273536881863
BTC-19JAN26-100000-C,2026-01-18 06:52:17.244974,2026-01-19,100000.0,call,95147.53,0.0001,0.0003,0.00017386,44.83,0.00017386,16.5423495658,246.8,0,0.0,0.4483,
BTC-27MAR26-30000-C,2026-01-18 06:52:17.244981,2026-03-27,30000.0,call,95147.53,0.6865,0.6885,0.68759051,89.83,0.68759051,65422.538677940305,43.5,0,0.18356164383561643,0.8983,0.9992922259495447
BTC-27MAR26-114000-C,2026-01-18 06:52:17.244989,2026-03-27,114000.0,call,95147.53,0.015,0.0155,0.01521692,39.49,0.01521692,1447.8523522076,4.0,0,0.18356164383561643,0.39490000000000003,0.1625974379409339
BTC-23JAN26-85000-P,2026-01-18 06:52:17.244996,2026-01-23,85000.0,put,95147.53,0.0006,0.0008,0.00070441,51.74,0.00070441,67.0228716073,240.6,0,0.010958904109589041,0.5174,-0.017462284207145636
BTC-23JAN26-106000-P,2026-01-18 06:52:17.245003,2026-01-23,106000.0,put,95147.53,0.1125,0.116,0.11387926,41.53,0.11387926,10835.3303072278,0.1,0,0.010958904109589041,0.4153,-0.9931043790783269
BTC-21JAN26-88000-C,2026-01-18 06:52:17.245011,2026-01-21,88000.0,call,95147.53,0.075,0.077,0.07603096,48.99,0.07603096,7234.158047528799,0.0,0,0.005479452054794521,0.4899,0.9850554141716197
BTC-20JAN26-92000-C,2026-01-18 06:52:17.245018,2026-01-20,92000.0,call,95147.53,0.034,0.036,0.03487287,38.22,0.03487287,3318.0674445111,0.0,0,0.0027397260273972603,0.3822,0.9546353419356333
BTC-27MAR26-94000-P,2026-01-18 06:52:17.245026,2026-03-27,94000.0,put,95147.53,0.058,0.059,0.05846965,40.18,0.05846965,5563.242777464499,232.6,0,0.18356164383561643,0.4018,-0.43779622311154326
BTC-30JAN26-105000-C,2026-01-18 06:52:17.245033,2026-01-30,105000.0,call,95147.53,0.0022,0.0025,0.00232422,37.02,0.00232422,221.14379217660002,3013.1,0,0.030136986301369864,0.37020000000000003,0.0666733146226942
BTC-27FEB26-160000-C,2026-01-18 06:52:17.245040,2026-02-27,160000.0,call,95147.53,0.0001,0.0003,0.00017939,55.53,0.00017939,17.0685154067,119.5,0,0.10684931506849316,0.5553,0.0027804471934248748
BTC-26JUN26-280000-P,2026-01-18 06:52:17.245048,2026-06-26,280000.0,put,95147.53,1.8675,1.8935,1.8800462,58.45,1.8800462,178881.752215886,0.0,0,0.4328767123287671,0.5845,-0.9955313765556194
BTC-26JUN26-220000-C,2026-01-18 06:52:17.245056,2026-06-26,220000.0,call,95147.53,0.0012,0.0015,0.00139501,51.62,0.00139501,132.73175582529998,663.2,0,0.4328767123287671,0.5162,0.0107752698754067
BTC-27FEB26-70000-P,2026-01-18 06:52:17.245065,2026-02-27,70000.0,put,95147.53,0.002,0.0023,0.00214808,52.4,0.00214808,204.38450624240002,1479.7,0,0.10684931506849316,0.524,-0.03021818673825125
BTC-23JAN26-88000-C,2026-01-18 06:52:17.245073,2026-01-23,88000.0,call,95147.53,0.076,0.078,0.07712637,45.66,0.07712637,7338.3836033661,103.1,0,0.010958904109589041,0.45659999999999995,0.9513060671535111
BTC-26JUN26-40000-C,2026-01-18 06:52:17.245081,2026-06-26,40000.0,call,95147.53,0.5895,0.5915,0.59061861,65.37,0.59061861,56195.9019135333,15.4,0,0.4328767123287671,0.6537000000000001,0.987121257535652
BTC-26JUN26-90000-C,2026-01-18 06:52:17.245089,2026-06-26,90000.0,call,95147.53,0.153,0.1545,0.15393697,44.68,0.15393697,14646.7224711841,1226.8,0,0.4328767123287671,0.4468,0.6316343966414772
BTC-26JUN26-260000-P,2026-01-18 06:52:17.245098,2026-06-26,260000.0,put,95147.53,1.663,1.687,1.67453545,56.34,1.67453545,159327.9119649385,0.0,0,0.4328767123287671,0.5634,-0.9942409975412988
BTC-26JUN26-130000-C,2026-01-18 06:52:17.245108,2026-06-26,130000.0,call,95147.53,0.025,0.0265,0.02623799,43.13,0.02623799,2496.4799406647,1358.2,0,0.4328767123287671,0.4313,0.1690354361284533
BTC-27FEB26-115000-C,2026-01-18 06:52:17.245116,2026-02-27,115000.0,call,95147.53,0.0045,0.0049,0.00469509,38.75,0.00469509,446.72621662769996,1412.6,0,0.10684931506849316,0.3875,0.07596264809565718
BTC-6FEB26-115000-C,2026-01-18 06:52:17.245123,2026-02-06,115000.0,call,95147.53,0.0008,0.0009,0.00079666,40.47,0.00079666,75.8002312498,104.8,0,0.049315068493150684,0.4047,0.01952478687097503
BTC-20JAN26-96000-C,2026-01-18 06:52:17.245131,2026-01-20,96000.0,call,95147.53,0.0055,0.006,0.00595779,32.43,0.00595779,566.8690027587,183.7,0,0.0027397260273972603,0.3243,0.3025863009744879
BTC-30JAN26-150000-P,2026-01-18 06:52:17.245170,2026-01-30,150000.0,put,95147.53,0.5725,0.578,0.57477274,71.21,0.57477274,54688.2065223322,0.1,0,0.030136986301369864,0.7121,-0.9998529699977613
BTC-30JAN26-60000-C,2026-01-18 06:52:17.245197,2026-01-30,60000.0,call,95147.53,0.3695,0.371,0.37012721,82.3,0.37012721,35216.6898172913,9.9,0,0.030136986301369864,0.823,0.9995142795006935
BTC-27MAR26-280000-P,2026-01-18 06:52:17.245218,2026-03-27,280000.0,put,95147.53,1.9085,1.926,1.91663782,73.6,1.91663782,182363.3544775846,0.0,0,0.18356164383561643,0.736,-0.9994531876052073
BTC-27MAR26-120000-C,2026-01-18 06:52:17.245231,2026-03-27,120000.0,call,95147.53,0.0085,0.0095,0.00897717,40.07,0.00897717,854.1555518900999,3744.9,0,0.18356164383561643,0.4007,0.10277264631181376
BTC-27FEB26-110000-C,2026-01-18 06:52:17.245241,2026-02-27,110000.0,call,95147.53,0.0085,0.0095,0.00895789,38.03,0.00895789,852.3211075117,2061.4,0,0.10684931506849316,0.3803,0.1346485852840466
BTC-23JAN26-90000-C,2026-01-18 06:52:17.245251,2026-01-23,90000.0,call,95147.53,0.0565,0.059,0.05759053,42.19,0.05759053,5479.5966808909,495.7,0,0.010958904109589041,0.4219,0.8999707657855283
BTC-25SEP26-300000-P,2026-01-18 06:52:17.245260,2026-09-25,300000.0,put,95147.53,2.0275,2.065,2.04553607,54.68,2.04553607,194627.70458640708,0.0,0,0.6821917808219178,0.5468,-0.9897448337781473
BTC-27MAR26-108000-C,2026-01-18 06:52:17.245268,2026-03-27,108000.0,call,95147.53,0.0255,0.026,0.02616295,39.46,0.02616295,2489.3400700135,55.3,0,0.18356164383561643,0.3946,0.253054155227625
BTC-18JAN26-98000-P,2026-01-18 06:52:17.245275,2026-01-18,98000.0,put,95147.53,0.029,0.0315,0.02997554,34.95,0.02997554,2852.0985914161997,2.6,0,-0.0027397260273972603,0.34950000000000003,
BTC-27FEB26-90000-C,2026-01-18 06:52:17.245283,2026-02-27,90000.0,call,95147.53,0.0835,0.0865,0.08487786,39.41,0.08487786,8075.9187306858,2384.3,0,0.10684931506849316,0.39409999999999995,0.6901090904351802
BTC-25DEC26-210000-P,2026-01-18 06:52:17.245290,2026-12-25,210000.0,put,95147.53,1.105,1.134,1.11855799,47.67,1.11855799,106428.0299102647,0.0,0,0.9315068493150684,0.4767,-0.9319772553304206
BTC-25DEC26-55000-P,2026-01-18 06:52:17.245298,2026-12-25,55000.0,put,95147.53,0.0235,0.026,0.02474455,54.57,0.02474455,2354.3828134615,17.4,0,0.9315068493150684,0.5457,-0.09611663065227116
BTC-27FEB26-130000-C,2026-01-18 06:52:17.245305,2026-02-27,130000.0,call,95147.53,0.0008,0.0011,0.00098363,43.51,0.00098363,93.5899649339,585.7,0,0.10684931506849316,0.4351,0.01686252593959166
BTC-6FEB26-88000-P,2026-01-18 06:52:17.245314,2026-02-06,88000.0,put,95147.53,0.0085,0.0095,0.00900662,39.66,0.00900662,856.9576466486,11.4,0,0.049315068493150684,0.39659999999999995,-0.1760021822108916
BTC-25SEP26-135000-P,2026-01-18 06:52:17.245322,2026-09-25,135000.0,put,95147.53,0.4095,0.4255,0.41758854,45.0,0.41758854,39732.5181373062,12.4,0,0.6821917808219178,0.45,-0.7750030594095315
BTC-23JAN26-96000-C,2026-01-18 06:52:17.245329,2026-01-23,96000.0,call,95147.53,0.013,0.0135,0.01306243,36.1,0.01306243,1242.8579502979,1041.1,0,0.010958904109589041,0.361,0.4140549137388452
BTC-25DEC26-80000-C,2026-01-18 06:52:17.245337,2026-12-25,80000.0,call,95147.53,0.2805,0.2895,0.28637862,49.28,0.28637862,27248.218337808597,7.0,0,0.9315068493150684,0.4928,0.7265426881484635
BTC-25DEC26-105000-P,2026-01-18 06:52:17.245345,2026-12-25,105000.0,put,95147.53,0.208,0.2125,0.21061544,46.78,0.21061544,20039.5388958632,0.6,0,0.9315068493150684,0.4678,-0.4970025913782409
BTC-25SEP26-100000-P,2026-01-18 06:52:17.245353,2026-09-25,100000.0,put,95147.53,0.1575,0.1605,0.15885337,45.81,0.15885337,15114.505787676098,279.8,0,0.6821917808219178,0.4581,-0.47698585532270277
BTC-23JAN26-96000-P,2026-01-18 06:52:17.245361,2026-01-23,96000.0,put,95147.53,0.021,0.022,0.02163328,36.1,0.02163328,2058.3531577984,103.6,0,0.010958904109589041,0.361,-0.5859450862611548
BTC-27MAR26-112000-C,2026-01-18 06:52:17.245368,2026-03-27,112000.0,call,95147.53,0.018,0.0185,0.01829324,39.47,0.01829324,1740.5566016971998,428.2,0,0.18356164383561643,0.3947,0.18949547157116126
BTC-25DEC26-200000-P,2026-01-18 06:52:17.245375,2026-12-25,200000.0,put,95147.53,1.009,1.0365,1.02136471,47.26,1.02136471,97180.32938566631,0.0,0,0.9315068493150684,0.47259999999999996,-0.9193362415551167
BTC-23JAN26-86000-C,2026-01-18 06:52:17.245383,2026-01-23,86000.0,call,95147.53,0.096,0.0985,0.09743386,49.86,0.09743386,9270.591117365799,232.5,0,0.010958904109589041,0.4986,0.9751581175633608
BTC-26JUN26-200000-C,2026-01-18 06:52:17.245391,2026-06-26,200000.0,call,95147.53,0.0019,0.0023,0.00215145,49.28,0.00215145,204.7051534185,1024.8,0,0.4328767123287671,0.4928,0.016621871457739516
BTC-18JAN26-97000-C,2026-01-18 06:52:17.245399,2026-01-18,97000.0,call,95147.53,0.0,0.0001,0.0,31.13,0.0,0.0,87.0,0,-0.0027397260273972603,0.31129999999999997,
BTC-25DEC26-170000-P,2026-01-18 06:52:17.245407,2026-12-25,170000.0,put,95147.53,0.7255,0.749,0.7360783,46.33,0.7360783,70036.032131599,0.0,0,0.9315068493150684,0.4633,-0.8586667591051005
BTC-19JAN26-98000-P,2026-01-18 06:52:17.245414,2026-01-19,98000.0,put,95147.53,0.0295,0.0325,0.03041539,35.7,0.03041539,2893.9492324867,3.0,0,0.0,0.35700000000000004,
BTC-30JAN26-88000-C,2026-01-18 06:52:17.245421,2026-01-30,88000.0,call,95147.53,0.08,0.0825,0.08139577,40.95,0.08139577,7744.6064679481005,1296.5,0,0.030136986301369864,0.40950000000000003,0.8716129671100818
BTC-30JAN26-122000-P,2026-01-18 06:52:17.245428,2026-01-30,122000.0,put,95147.53,0.279,0.2835,0.28095105,51.87,0.28095105,26731.798458406498,1.2,0,0.030136986301369864,0.5186999999999999,-0.9966931358465374
BTC-27FEB26-120000-P,2026-01-18 06:52:17.245435,2026-02-27,120000.0,put,95147.53,0.256,0.261,0.25829737,40.08,0.25829737,24576.356760996103,0.2,0,0.10684931506849316,0.4008,-0.9559768957649625
BTC-27MAR26-125000-C,2026-01-18 06:52:17.245443,2026-03-27,125000.0,call,95147.53,0.0055,0.0065,0.00597766,40.92,0.00597766,568.7595841798,3717.2,0,0.18356164383561643,0.4092,0.0709359652332672
BTC-27MAR26-150000-C,2026-01-18 06:52:17.245451,2026-03-27,150000.0,call,95147.53,0.001,0.0011,0.00110564,46.28,0.00110564,105.1989150692,1818.4,0,0.18356164383561643,0.4628,0.014024257506663758
BTC-27MAR26-110000-C,2026-01-18 06:52:17.245458,2026-03-27,110000.0,call,95147.53,0.0215,0.022,0.02191813,39.46,0.02191813,2085.4559317189,2177.0,0,0.18356164383561643,0.3946,0.21962981058624215
BTC-25SEP26-80000-C,2026-01-18 06:52:17.245466,2026-09-25,80000.0,call,95147.53,0.2545,0.2575,0.25599217,48.12,0.25599217,24357.0226748401,332.5,0,0.6821917808219178,0.48119999999999996,0.7372901349832858
BTC-26JUN26-280000-C,2026-01-18 06:52:17.245473,2026-06-26,280000.0,call,95147.53,0.0006,0.0007,0.00059731,58.45,0.00059731,56.8325711443,157.2,0,0.4328767123287671,0.5845,0.004468623444380564
BTC-27FEB26-105000-P,2026-01-18 06:52:17.245483,2026-02-27,105000.0,put,95147.53,0.114,0.117,0.11597234,37.91,0.11597234,11034.481699320198,5.9,0,0.10684931506849316,0.3791,-0.7682717240188346
BTC-27MAR26-105000-C,2026-01-18 06:52:17.245491,2026-03-27,105000.0,call,95147.53,0.033,0.034,0.03379045,39.46,0.03379045,3215.0778550884997,3121.3,0,0.18356164383561643,0.3946,0.3091433709876006
BTC-27MAR26-40000-P,2026-01-18 06:52:17.245499,2026-03-27,40000.0,put,95147.53,0.0001,0.0002,0.00019689,74.28,0.00019689,18.7335971817,318.1,0,0.18356164383561643,0.7428,-0.001975707348494295
BTC-6FEB26-104000-P,2026-01-18 06:52:17.245507,2026-02-06,104000.0,put,95147.53,0.0955,0.0995,0.09755963,36.42,0.09755963,9282.5578222139,0.1,0,0.049315068493150684,0.3642,-0.8553182534969421
BTC-25DEC26-40000-P,2026-01-18 06:52:17.245515,2026-12-25,40000.0,put,95147.53,0.008,0.01,0.0089736,60.35,0.0089736,853.815875208,701.6,0,0.9315068493150684,0.6035,-0.03762326799314296
BTC-27FEB26-98000-P,2026-01-18 06:52:17.245524,2026-02-27,98000.0,put,95147.53,0.064,0.065,0.06444895,37.91,0.06444895,6132.1584035935,195.0,0,0.10684931506849316,0.3791,-0.5700146579582652
BTC-30JAN26-112000-C,2026-01-18 06:52:17.245532,2026-01-30,112000.0,call,95147.53,0.0004,0.0006,0.0005113,42.11,0.0005113,48.648932089,1833.8,0,0.030136986301369864,0.4211,0.014112666056117855
BTC-25DEC26-135000-C,2026-01-18 06:52:17.245540,2026-12-25,135000.0,call,95147.53,0.0735,0.0765,0.07578853,46.08,0.07578853,7211.091431830901,0.0,0,0.9315068493150684,0.4608,0.286287807220023
BTC-18JAN26-88000-C,2026-01-18 06:52:17.245548,2026-01-18,88000.0,call,95147.53,0.074,0.076,0.075124,49.24,0.075124,7147.86304372,1.8,0,-0.0027397260273972603,0.4924,
BTC-26JUN26-135000-C,2026-01-18 06:52:17.245556,2026-06-26,135000.0,call,95147.53,0.02,0.021,0.02068398,43.19,0.02068398,1968.0296075694,682.6,0,0.4328767123287671,0.43189999999999995,0.1380611758334267
BTC-30JAN26-104000-C,2026-01-18 06:52:17.245564,2026-01-30,104000.0,call,95147.53,0.003,0.0032,0.00305817,36.72,0.00305817,290.9773218201,1496.6,0,0.030136986301369864,0.36719999999999997,0.08633064941879692
BTC-26JUN26-140000-C,2026-01-18 06:52:17.245572,2026-06-26,140000.0,call,95147.53,0.016,0.017,0.01648033,43.4,0.01648033,1568.0626930849,583.6,0,0.4328767123287671,0.434,0.11318041258154499
BTC-6FEB26-93000-P,2026-01-18 06:52:17.245579,2026-02-06,93000.0,put,95147.53,0.0225,0.023,0.02278835,37.35,0.02278835,2168.2552152754997,251.4,0,0.049315068493150684,0.3735,-0.37573181335399597
BTC-6FEB26-93000-C,2026-01-18 06:52:17.245587,2026-02-06,93000.0,call,95147.53,0.0465,0.048,0.04723608,37.35,0.04723608,4494.3963388823995,0.0,0,0.049315068493150684,0.3735,0.624268186646004
BTC-27MAR26-90000-C,2026-01-18 06:52:17.245595,2026-03-27,90000.0,call,95147.53,0.1035,0.1045,0.10395859,40.93,0.10395859,9891.4030607827,3263.5,0,0.18356164383561643,0.4093,0.6572057594591645
BTC-30JAN26-116000-P,2026-01-18 06:52:17.245602,2026-01-30,116000.0,put,95147.53,0.2165,0.2205,0.2180559,45.02,0.2180559,20747.480286927,97.5,0,0.030136986301369864,0.45020000000000004,-0.9937273884380898
BTC-20JAN26-88000-P,2026-01-18 06:52:17.245610,2026-01-20,88000.0,put,95147.53,0.0002,0.0004,0.00030303,51.81,0.00030303,28.832556015899996,21.8,0,0.0027397260273972603,0.5181,-0.0019066887090208407
BTC-25DEC26-55000-C,2026-01-18 06:52:17.245618,2026-12-25,55000.0,call,95147.53,0.4695,0.477,0.47374184,54.57,0.47374184,45075.3659336552,0.6,0,0.9315068493150684,0.5457,0.9038833693477288
